,X,Time,ICS,ICC,ICE,PAGO,PEXP,BUS12,BUS5,DUR
2563,1,8/26/2015,69.43177056,86.09863087,58.72517463,13.15741865,16.44677331,8.223386654,9.868063985,19.73612797
2564,1,8/27/2015,88.03718287,110.8026037,73.41294306,18.50261997,18.50261997,11.10157198,13.87696498,24.05340596
2565,1,8/30/2015,83.11548595,95.85407206,74.93236738,15.39417982,14.80209598,15.39417982,14.21001214,21.31501821
2566,1,8/28/2015,98.67618935,107.2546927,93.16545923,17.11492347,18.96518547,19.89031647,16.65235797,24.05340596
2567,1,8/29/2015,91.68328739,106.6285908,82.08259948,18.28494209,19.15565362,17.41423056,12.18996139,22.63849973
2568,1,8/31/2015,93.2000107,105.7668591,85.12721444,17.18953081,18.62199171,15.27958294,16.71204384,23.39686138
2569,1,9/1/2015,80.36403752,96.61095973,69.92720492,14.36674021,17.84958632,10.8838941,12.62531716,22.63849973
2570,1,9/2/2015,80.29529714,97.60686457,69.17454891,15.19162482,16.36021134,14.41256714,10.12774988,22.20314397
2571,1,9/3/2015,92.927161,113.3706155,79.79452521,17.33959814,19.45418328,14.37917895,13.53334489,26.22085573
2572,1,9/4/2015,86.82739617,108.2553855,73.06230668,18.21796428,14.80209598,13.66347321,14.80209598,23.34176673
2573,1,9/5/2015,71.27380917,86.77141992,61.31832547,13.02584446,17.76251517,7.105006069,11.24959294,20.13085053
2574,1,9/6/2015,90.81257586,93.45726108,89.11366104,16.03560397,17.26911197,14.80209598,20.96963597,19.73612797
2575,1,9/8/2015,83.78158027,93.77263094,77.3634463,14.80209598,18.13256757,13.69193878,14.06199118,21.09298677
2576,1,9/9/2015,102.4427941,110.1268111,97.50667158,17.4453274,20.61720511,18.50261997,19.03126626,24.84637539
2577,1,9/10/2015,95.74660785,106.0720557,89.11366104,16.03560397,18.50261997,17.26911197,17.26911197,24.67015996
2578,1,9/13/2015,67.78709323,77.68876779,61.42637342,18.09145064,11.51274132,11.51274132,13.15741865,11.51274132
2579,1,9/11/2015,77.75190294,95.49788962,66.35208887,14.80209598,18.28494209,10.44853834,10.44853834,21.7677882
2580,1,9/12/2015,98.78293523,98.06651296,99.24315651,18.21796428,19.35658705,20.49520981,19.35658705,19.35658705
2581,1,9/14/2015,93.42471044,115.5331517,79.22250664,19.15565362,19.15565362,18.28494209,9.577826809,25.25063431
2582,1,9/15/2015,81.56126588,103.7067817,67.33524578,20.35288197,16.65235797,13.87696498,9.251309985,19.42775097
2583,1,9/16/2015,109.8438421,131.7521733,95.77018664,29.60419195,21.1458514,16.91668112,19.03126626,21.1458514
2584,1,9/17/2015,81.76685054,94.50849396,73.58176799,15.62443464,15.62443464,15.62443464,12.33507998,20.55846663
2585,1,9/18/2015,101.0601808,103.8887259,99.24315651,17.07934151,19.35658705,18.21796428,21.63383258,22.77245535
2586,1,9/19/2015,102.3253172,115.5331517,93.84075893,18.09145064,24.67015996,19.73612797,11.51274132,26.31483729
2587,1,9/20/2015,79.71100388,91.88041175,71.89351874,12.95183398,14.80209598,9.251309985,18.50261997,22.20314397
2588,1,9/21/2015,76.01047988,77.68876779,74.93236738,7.401047988,14.80209598,14.80209598,14.80209598,22.20314397
2589,1,9/24/2015,93.27959186,102.918357,87.08776195,19.73612797,18.50261997,17.26911197,16.03560397,19.73612797
2590,1,9/25/2015,97.04503732,97.60686457,96.68412608,17.91832671,21.81361512,16.36021134,19.47644207,19.47644207
2591,1,9/26/2015,96.73341425,113.0101928,86.27740231,17.76251517,22.69654716,15.78890238,12.82848318,25.65696636
2592,1,9/27/2015,98.21362385,115.5331517,87.08776195,16.91668112,19.03126626,14.80209598,17.97397369,27.48960681
2593,1,9/28/2015,91.30597906,102.918357,83.8463234,17.26911197,16.77570877,13.81528958,19.24272477,22.20314397
2594,1,9/29/2015,95.40632978,101.1783854,91.69842885,16.33334728,19.906267,19.3958499,15.31251308,22.45835252
2595,1,9/30/2015,98.21362385,113.8129524,88.19279782,17.49338615,21.53032142,14.12927343,16.82056361,26.24007923
2596,1,10/1/2015,94.51309985,117.4253709,79.79452521,17.76251517,17.02241037,14.06199118,16.28230557,27.38387756
2597,1,10/2/2015,95.25320465,115.5331517,82.22560412,20.72293437,20.72293437,16.28230557,11.84167678,23.68335356
2598,1,10/3/2015,100.0638858,120.2636997,87.08776195,18.50261997,18.50261997,14.80209598,18.50261997,27.75392996
2599,1,10/4/2015,87.64069815,99.31413001,80.1418222,15.85938855,16.91668112,19.03126626,11.63021827,22.20314397
2600,1,10/5/2015,87.5232212,119.7380832,66.82877101,19.73612797,16.44677331,11.51274132,11.51274132,26.31483729
2601,1,10/6/2015,84.15163267,102.2876173,72.50128847,15.54220078,14.80209598,8.881257586,19.24272477,23.68335356
2602,1,10/7/2015,89.67395309,100.9776194,82.41261019,13.66347321,19.35658705,14.80209598,14.80209598,25.04970088
2603,1,10/8/2015,82.97617211,86.5933287,80.65255306,13.06067292,20.02636515,11.31924986,16.54351903,20.02636515
2604,1,10/9/2015,80.56497095,106.7998323,63.71200317,18.21796428,19.35658705,10.24760491,7.970359372,22.77245535
2605,1,10/10/2015,101.5777366,122.4139488,88.19279782,20.18467633,20.18467633,16.14774107,16.14774107,26.91290178
2606,1,10/11/2015,93.50386604,118.9735502,77.14243912,18.83903124,20.18467633,14.80209598,10.76516071,26.91290178
2607,1,10/12/2015,105.6146718,122.6289737,94.68488355,21.27801297,17.57748897,18.50261997,20.35288197,25.90366796
2608,1,10/13/2015,85.42999551,91.45036193,81.5625826,12.1108058,20.18467633,12.1108058,16.14774107,22.87596651
2609,1,10/14/2015,90.03351818,107.565913,78.77091304,14.02303829,18.69738439,16.36021134,11.68586524,27.2670189
2610,1,10/15/2015,98.21362385,112.8299814,88.82424689,17.97397369,20.08855883,16.91668112,15.85938855,25.37502167
2611,1,10/16/2015,99.69383345,104.1798365,96.8120776,16.28230557,17.76251517,22.20314397,17.76251517,23.68335356
2612,1,10/17/2015,89.67395309,109.7109388,76.80242809,15.94071874,15.94071874,12.52485044,17.07934151,26.18832365
2613,1,10/18/2015,113.0157198,121.840549,107.3467529,17.26911197,22.20314397,27.13717596,14.80209598,29.60419195
2614,1,10/19/2015,65.24531917,63.92717364,66.09208043,8.073870533,20.18467633,10.76516071,8.073870533,16.14774107
2615,1,10/20/2015,86.10281805,88.00996339,84.87769021,14.80209598,17.49338615,15.47491852,17.49338615,18.83903124
2616,1,10/21/2015,87.32972975,91.04560916,84.94269232,17.41423056,20.02636515,15.6728075,14.80209598,17.41423056
2617,1,10/22/2015,79.42634819,77.68876779,80.54254949,13.66347321,18.21796428,12.52485044,17.07934151,15.94071874
2618,1,10/23/2015,88.53533033,121.3553646,67.45212458,23.91107812,19.35658705,11.38622767,9.10898214,22.77245535
2619,1,10/24/2015,65.76287498,71.86655488,61.84194247,14.80209598,14.80209598,10.24760491,11.38622767,12.52485044
2620,1,10/25/2015,97.72022065,110.4872338,89.51884086,17.76251517,20.72293437,17.76251517,14.80209598,24.67015996
2621,1,10/26/2015,86.77564059,96.61095973,80.45754673,15.47491852,18.83903124,15.47491852,13.45645089,21.53032142
2622,1,10/27/2015,46.40628793,77.68876779,26.31078913,0,14.80209598,0,0,29.60419195
2623,1,10/29/2015,113.0157198,119.3175901,108.9674722,19.24272477,20.72293437,20.72293437,23.68335356,26.64377276
2624,1,10/30/2015,78.12506502,88.5014489,71.45939751,14.09723426,19.73612797,10.5729257,11.98264912,19.73612797
2625,1,10/31/2015,92.29278546,104.1798365,84.65668304,13.32188638,16.28230557,17.76251517,16.28230557,26.64377276
2626,1,11/1/2015,80.04741515,118.9735502,55.04172173,16.14774107,9.419515622,12.1108058,10.76516071,29.60419195
2627,1,11/2/2015,96.19515622,118.9735502,81.5625826,19.51185379,15.47491852,14.80209598,18.1662087,26.24007923
2628,1,11/3/2015,83.80105671,91.63143554,78.77091304,15.58115366,15.58115366,19.47644207,11.68586524,19.47644207
2629,1,11/4/2015,96.0649325,104.5460725,90.61674747,17.18953081,18.62199171,18.62199171,16.71204384,22.91937442
2630,1,11/5/2015,100.5507969,112.5454372,92.84558043,17.91832671,19.47644207,18.69738439,17.13926903,25.3193747
2631,1,11/6/2015,101.5777366,103.4917568,100.3481924,16.82056361,20.85749888,18.1662087,20.85749888,22.87596651
2632,1,11/7/2015,71.7813096,81.29299482,65.67111438,14.09723426,15.50695769,11.98264912,11.27778741,16.91668112
2633,1,11/8/2015,104.6278654,115.5331517,97.62243724,21.70974077,20.72293437,18.74932157,18.74932157,22.69654716
2634,1,11/9/2015,100.1324141,107.1232886,95.64155812,18.63967642,20.28435375,14.80209598,21.92903108,22.47725685
2635,1,11/10/2015,99.20043025,110.4872338,91.94991977,15.78890238,18.25591837,20.22953117,16.28230557,26.64377276
2636,1,11/11/2015,95.36706693,119.8998114,79.60751914,17.07934151,18.21796428,12.52485044,16.51003013,29.03488057
2637,1,11/12/2015,87.32972975,102.1763103,77.79246022,13.93138445,17.41423056,17.41423056,11.31924986,25.25063431
2638,1,11/13/2015,88.53533033,106.7998323,76.80242809,15.94071874,19.35658705,13.66347321,12.52485044,25.04970088
2639,1,11/14/2015,95.48692196,105.5741033,89.00703477,17.91832671,19.47644207,16.36021134,17.13926903,22.59267281
2640,1,11/15/2015,101.9141478,124.9942477,87.08776195,18.50261997,18.50261997,11.10157198,22.20314397,29.60419195
2641,1,11/16/2015,82.91812467,92.82652134,76.55308666,13.81528958,16.77570877,12.82848318,15.78890238,21.70974077
2642,1,11/17/2015,85.87854387,102.918357,74.93236738,15.50695769,19.73612797,16.2118194,8.458340558,23.96529825
2643,1,11/18/2015,91.38188724,98.06651296,87.08776195,16.51003013,20.49520981,15.37140736,15.94071874,21.0645212
2644,1,11/19/2015,80.94451188,95.70990297,71.45939751,14.80209598,17.62154283,14.09723426,10.5729257,21.85071311
2645,1,11/20/2015,88.59226146,109.8564941,74.93236738,19.24272477,14.80209598,13.32188638,16.28230557,22.94324876
2646,1,11/21/2015,85.42999551,106.9321553,71.61725978,14.80209598,14.12927343,13.45645089,14.80209598,26.24007923
2647,1,11/22/2015,90.81257586,109.8564941,78.57898575,19.24272477,16.28230557,16.28230557,14.06199118,22.94324876
2648,1,11/23/2015,95.74660785,115.5331517,83.03596376,14.80209598,19.73612797,19.73612797,9.868063985,29.60419195
2649,1,11/28/2015,89.67395309,121.3553646,69.32218528,17.07934151,18.21796428,13.66347321,9.10898214,29.60419195
2650,1,11/29/2015,111.1654578,120.2636997,105.3208538,22.20314397,22.20314397,18.50261997,22.20314397,24.05340596
2651,1,11/30/2015,92.927161,97.51201649,89.98190351,14.80209598,16.2118194,16.2118194,21.1458514,22.55557482
2652,1,12/1/2015,99.03596251,118.3364394,86.63756215,18.63967642,20.83257952,14.2538702,16.44677331,26.86306307
2653,1,12/2/2015,85.68877341,99.52206619,76.80242809,14.23278459,17.6486529,15.94071874,11.95553906,23.91107812
2654,1,12/3/2015,96.90755656,103.2893804,92.80794763,15.23745174,20.02636515,17.84958632,17.41423056,24.37992279
2655,1,12/4/2015,95.74660785,112.729864,84.83676296,18.09145064,19.73612797,13.15741865,17.54322486,25.21838574
2656,1,12/5/2015,95.74660785,110.4872338,86.27740231,18.74932157,19.24272477,17.26911197,14.80209598,23.68335356
2657,1,12/6/2015,99.10174961,107.9642749,93.40856712,15.39417982,19.53876669,18.35459901,17.76251517,26.05168892
2658,1,12/7/2015,84.89173747,115.5331517,65.20805173,18.1854322,16.07084706,10.5729257,11.84167678,26.22085573
2659,1,12/9/2015,83.60129833,95.15540651,76.17907452,16.32025967,17.83842336,12.52485044,14.80209598,20.11566889
2660,1,12/8/2015,94.51309985,112.0927531,83.22013641,16.48415234,17.49338615,14.4656847,17.49338615,26.5764905
2661,1,12/10/2015,95.74660785,115.5331517,83.03596376,17.88586597,17.26911197,14.18534198,17.88586597,26.52042196
2662,1,12/11/2015,97.28849285,106.0720557,91.64603491,15.72722698,21.27801297,17.57748897,15.72722698,24.97853696
2663,1,12/12/2015,124.1172918,115.5331517,129.6316429,18.50261997,22.20314397,25.90366796,29.60419195,25.90366796
2664,1,12/13/2015,91.73770686,108.4373297,81.01006467,15.72722698,12.02670298,17.57748897,18.50261997,25.90366796
2665,1,12/14/2015,86.18692087,98.97623373,77.97121603,14.80209598,18.50261997,14.80209598,12.95183398,23.12827496
2666,1,12/15/2015,95.99330945,111.7487133,85.87222249,17.02241037,20.72293437,14.06199118,16.28230557,25.90366796
2667,1,12/16/2015,87.35875347,100.3953981,78.98416557,16.28230557,18.25591837,17.26911197,11.34827358,22.20314397
2668,1,12/17/2015,95.93637831,109.7109388,87.08776195,18.21796428,20.49520981,18.21796428,13.09416183,23.91107812
2669,1,12/18/2015,97.5408013,132.7351444,74.93236738,21.53032142,17.49338615,13.45645089,13.45645089,29.60419195
2670,1,12/19/2015,80.94451188,102.918357,66.82877101,14.80209598,16.03560397,12.33507998,11.10157198,24.67015996
2671,1,12/20/2015,101.9141478,124.9942477,87.08776195,18.50261997,14.80209598,14.80209598,22.20314397,29.60419195
2672,1,1/2/2016,105.6146718,134.4553436,87.08776195,22.20314397,25.90366796,11.10157198,14.80209598,29.60419195
2673,1,1/3/2016,92.78618866,113.0101928,79.79452521,18.74932157,16.77570877,16.77570877,13.81528958,24.67015996
2674,1,1/4/2016,93.18091122,114.0193763,79.79452521,18.35459901,17.17043133,18.94668285,11.24959294,25.45960508
2675,1,1/5/2016,99.69383345,102.918357,97.62243724,16.28230557,19.73612797,19.24272477,19.24272477,23.18995036
2676,1,1/6/2016,87.01716664,96.12577532,81.16590306,11.7657686,17.45888243,13.28393229,17.45888243,25.04970088
2677,1,1/7/2016,97.5408013,112.0927531,88.19279782,19.73612797,21.08177306,15.6991927,15.6991927,23.32451487
2678,1,1/8/2016,86.0547593,106.0720557,73.19588245,13.21615712,16.38803483,14.27344969,12.68751084,27.48960681
2679,1,1/9/2016,77.35612497,79.40896705,76.03740325,7.401047988,17.49338615,13.45645089,14.12927343,22.87596651
2680,1,1/10/2016,83.84688364,106.6285908,69.21218171,14.80209598,18.28494209,14.80209598,7.836403752,26.12134584
2681,1,1/11/2016,97.10346665,111.7487133,87.69553168,18.13256757,17.39246277,18.13256757,16.65235797,24.79351076
2682,1,1/12/2016,95.60148926,109.9678011,86.37273874,15.6728075,16.54351903,16.9788748,17.84958632,26.55670161
2683,1,1/13/2016,95.93637831,100.9776194,92.69794406,15.94071874,20.49520981,16.51003013,18.21796428,22.77245535
2684,1,1/14/2016,99.27091642,110.1268111,92.29721676,15.85938855,19.03126626,17.97397369,17.97397369,26.43231424
2685,1,1/15/2016,82.10546058,104.4024505,67.78213529,13.06067292,16.54351903,12.18996139,11.31924986,26.99205737
2686,1,1/16/2016,99.13875485,113.1678777,90.12661059,17.57748897,22.20314397,14.80209598,16.65235797,25.90366796
2687,1,1/17/2016,88.34555986,112.379453,72.90646829,17.26911197,14.80209598,13.56858798,14.80209598,25.90366796
2688,1,1/18/2016,95.74660785,111.3282201,85.73716255,18.09145064,18.09145064,18.09145064,14.80209598,24.67015996
2689,1,1/19/2016,68.21990305,93.62324522,51.90109347,15.58115366,18.69738439,8.569634513,3.116230732,20.25549976
2690,1,1/20/2016,85.87854387,106.0720557,72.90646829,14.80209598,14.80209598,14.80209598,13.56858798,25.90366796
2691,1,1/21/2016,100.9403257,119.516771,89.00703477,21.03455744,20.25549976,14.80209598,17.91832671,24.92984586
2692,1,1/22/2016,84.33665887,82.41931577,85.56833763,13.87696498,14.80209598,19.42775097,16.65235797,17.57748897
2693,1,1/23/2016,104.3811638,131.301645,87.08776195,22.20314397,20.96963597,14.80209598,16.03560397,28.37068396
2694,1,1/24/2016,109.3151958,131.301645,95.19135832,25.90366796,20.96963597,16.03560397,19.73612797,24.67015996
2695,1,1/25/2016,80.04741515,100.0513583,67.1971163,12.78362834,16.82056361,8.746693077,14.12927343,25.56725669
2696,1,1/26/2016,46.40628793,77.68876779,26.31078913,29.60419195,14.80209598,0,0,0
2697,1,1/28/2016,89.9902372,94.50849396,87.08776195,13.15741865,19.73612797,18.9137893,13.15741865,23.02548263
2698,1,1/29/2016,100.2859173,107.9642749,95.35343025,18.35459901,18.35459901,17.76251517,20.72293437,23.09126972
2699,1,1/30/2016,90.81257586,118.9735502,72.72229565,18.83903124,20.18467633,12.1108058,10.76516071,26.91290178
2700,1,1/31/2016,97.5408013,117.2533509,84.87769021,19.51185379,17.49338615,16.82056361,16.14774107,25.56725669
2701,1,2/1/2016,91.95119863,112.6220452,78.67248879,18.5975052,19.35658705,11.7657686,15.56117782,24.67015996
2702,1,2/3/2016,96.62768499,106.0720557,90.56073182,17.97397369,20.61720511,14.27344969,19.03126626,22.73179025
2703,1,2/2/2016,96.73341425,118.5607024,82.71181991,19.53876669,19.53876669,13.6179283,15.98626365,26.05168892
2704,1,2/4/2016,86.64948637,100.1588707,77.97121603,16.18979247,14.80209598,15.26466148,16.18979247,22.20314397
2705,1,2/5/2016,90.81257586,105.2119561,81.5625826,19.51185379,17.49338615,16.82056361,14.12927343,20.85749888
2706,1,2/6/2016,79.09424988,106.0720557,61.76402327,17.88586597,16.65235797,8.634555986,11.10157198,22.81989796
2707,1,2/7/2016,95.25320465,111.7487133,84.65668304,20.72293437,19.24272477,19.24272477,11.84167678,22.20314397
2708,1,2/8/2016,86.58340558,106.5225841,73.77471076,19.03126626,17.62154283,13.39237255,12.68751084,21.85071311
2709,1,2/9/2016,95.58744553,111.8707919,85.12721444,14.32460901,21.00942655,12.41466114,17.18953081,28.64921802
2710,1,2/10/2016,90.81257586,109.4780503,78.82209365,15.39417982,20.13085053,14.21001214,12.43376062,26.64377276
2711,1,2/11/2016,101.470085,103.4229488,100.2155881,17.76251517,21.90710205,18.94668285,18.94668285,21.90710205
2712,1,2/12/2016,91.45614525,108.9515197,80.21732154,16.08923476,19.30708171,14.15852659,14.15852659,25.74277561
2713,1,2/13/2016,79.42634819,109.7109388,59.97188177,17.07934151,13.66347321,10.24760491,11.38622767,25.04970088
2714,1,2/14/2016,87.5232212,128.1479463,61.42637342,23.02548263,13.15741865,9.868063985,13.15741865,26.31483729
2715,1,2/15/2016,106.3937295,121.5085807,96.68412608,19.47644207,22.59267281,16.36021134,18.69738439,27.2670189
2716,1,2/16/2016,95.04174614,113.7310382,83.03596376,20.44098968,18.32640454,15.50695769,15.50695769,23.26043653
2717,1,2/17/2016,87.69634513,109.5577226,73.65285217,18.69738439,17.91832671,11.68586524,14.02303829,23.37173049
2718,1,2/18/2016,99.69383345,118.0561106,87.89812159,17.76251517,23.68335356,12.82848318,15.78890238,27.63057916
2719,1,2/19/2016,99.44713185,96.61095973,101.2690556,14.80209598,20.96963597,20.96963597,18.50261997,22.20314397
2720,1,2/20/2016,87.5232212,94.50849396,83.03596376,13.15741865,18.09145064,14.80209598,16.44677331,23.02548263
2721,1,2/21/2016,95.04174614,104.7204706,88.82424689,14.80209598,14.80209598,16.91668112,21.1458514,25.37502167
2722,1,2/25/2016,76.68330243,96.61095973,63.88200869,12.78362834,15.47491852,13.45645089,8.746693077,24.2216116
2723,1,2/26/2016,91.95119863,95.15540651,89.892853,17.07934151,19.92589843,13.66347321,19.92589843,19.35658705
2724,1,2/27/2016,93.14974891,101.5904839,87.72751956,17.13926903,19.47644207,14.80209598,17.91832671,21.81361512
2725,1,2/28/2016,98.95372865,111.7487133,90.73438032,20.72293437,19.24272477,17.02241037,17.76251517,22.20314397
2726,1,2/29/2016,85.87854387,101.5167132,75.83276698,14.2538702,19.18790219,13.15741865,12.60919287,24.67015996
2727,1,3/1/2016,91.55268066,115.5331517,76.14790684,18.50261997,16.28230557,17.76251517,11.10157198,25.90366796
